0.814395323,0.797675214,0.476550415,0.514342629,0.529986104,0.009553586,0.121292585,0.078721456,0.019008262,0.280398548,0.837429112,0.84244671,0.902086677,0.138290916,0.533283556,0.132026554,0.359149036,0.221740865,7.00E-05,0.187415542,0.349286564,0.57123556,0.380564269,0.355945392,0.634146341,0.804488718,0.642105263,0.78553253,0.936617556,0,0.18551169,0.375533428,0.049581899,0.280991736,0.277365896,0.015459906,0.021479714,0.128007062,0.026417171,0.0591133,0.499473746,0.068965517,0.172213799,0.317195506,0.044556536,0.044654217,2.52E-05,0.068849367,0.074697913,0.117117117,0.016285302,0,0.138595155,0.096590909,0.198575993,0.070858663,0.019588829,0.462699078,0.052696246,0.317877312,0.042793746,0.053409633,0.198645598,0.079754601,0.020408163,0.188423645,0.435897436,0.347338936,0.341317365,0.123287671,0.015359477,0,0.000639795,0.168187625,0.219047982,0.046925495,0.019399324,0.003619829,0.018321312,0.062884835,0.182459381,0.170277789,0.155453127,0.041579898,0.035065357,0.068985854,0.016538399,0.24785866,0.143239943,0.015026332,0.000751075,0.161698235,0.015982752,0.295779437,0.377040675,0.179466381,0.116901408,0.011971175,0.011284549,0.173075674
0.740957252,0.712273504,0.562508789,0.701593625,0.492686316,0.07681672,0.139530304,0.083008766,0.019792917,0.395517083,0.835538752,0.843373494,0.913322632,0.151143615,0.555274567,0.157978498,0.299588622,0.204983318,0.000102593,0.273964403,0.300237812,0.57123556,0.30147282,0.362523874,0.487804878,0.552208353,0.636842105,0.78553253,0.936617556,0,0.166730548,0.363086771,0.038957206,0.404958678,0.168338421,0.02068492,0.016706444,0.128007062,0.063291139,0.068965517,0.879312361,0.099425287,0.166988062,0.412343359,0.029844472,0.042561051,3.15E-05,0.037052008,0.233247895,0.099099099,0.01278087,0,0.133477694,0.160984848,0.013255017,0.095364742,0.054402638,0.738474434,0.135153584,0.430930444,0.035213798,0.018597997,0.165537998,0.275306748,0.285714286,0.21182266,0.102564103,0.226890756,0.098802395,0.123287671,0.013398693,0,0.000319898,0.1951824,0.296682591,0.034991654,0.025965414,0.005185579,0.014358155,0.066153124,0.132981387,0.164608186,0.22975118,0.039418988,0.037186134,0.054287445,0.255968561,0.276553784,0.313269474,0.011820571,0.000372842,0.161698235,0.029879672,0.295779437,0.377040675,0.179466381,0.093239437,0.005749762,0.004934275,0.220338983
0.849835586,0.738940171,0.585923218,0.55498008,0.559057998,0.070202356,0.067068561,0.032023993,0.014189174,0.494999925,0.737240076,0.756255792,0.616372392,0.267902951,0.810180278,0.165988285,0.228662435,0.175564005,6.27E-05,0.313768556,0.288644471,0.57123556,0.573213965,0.459857113,0.56097561,0.658545367,0.542105263,0.78553253,0.958853634,0,0.232081257,0.242176387,0.0648303,0.314049587,0.117313563,0.012015849,0.026252983,0.128007062,0.064391855,0.064039409,0.917436557,0.187356322,0.263465473,0.288834178,0.012400168,0.04321773,7.35E-06,0.028024791,0.092273892,0.117117117,0.025046382,0,0.222988115,0.166666667,0.164337608,0.151975684,0.056536074,0.747415479,0.141569966,0.277553578,0.035448746,0.000953743,0.148984199,0.087423313,0.040816327,0.278325123,0.105413105,0.084033613,0.110778443,0.150684932,0.030065359,0,0.000639795,0.232190256,0.209702899,0.062340725,0.014991095,0.004240243,0.022341425,0.063350816,0.195491295,0.255385069,0.172563859,0.037458876,0.028513729,0.087665037,0.038668741,0.360678694,0.533299327,0.023787429,0.000442918,0.161698235,0.017994683,0.358488382,0.601972029,0.869764168,0.057042254,0.018065947,0.015949216,0.589308996
0.80891487,0.724307692,0.69529602,0.689243028,0.479594822,0.077053107,0.068332688,0.06795286,0.014225137,0.496776257,0.737240076,0.756255792,0.616372392,0.27071627,0.747554011,0.16868447,0.215625294,0.168450881,7.73E-05,0.309017252,0.146848989,0.57123556,0.241361602,0.359906628,0.585365854,0.558569371,0.642105263,0.78553253,0.951279427,0,0.279992334,0.672475107,0.037088047,0.247933884,0.078063672,0.024733231,0.016706444,0.128007062,0.059438635,0.044334975,0.749269091,0.172413793,0.258313338,0.248130571,0.012400168,0.059019085,3.03E-05,0.069388305,0.199926767,0.117117117,0.021026592,0,0.325137639,0.195075758,0.078314425,0.054141337,0.043153607,0.6459905,0.198088737,0.272055253,0.043214601,0.144969003,0.141459744,0.178680982,0.06122449,0.216748768,0.082621083,0.078431373,0.101796407,0.136986301,0.019607843,0,0.000639795,0.325398343,0.230829257,0.032533437,0.030405777,0.01334839,0.014325001,0.049634929,0.221456988,0.250769296,0.139494894,0.052236841,0.032088944,0.105579768,0.099164893,0.274079866,0.251523915,0.019111613,0.00064596,0.161698235,1,0.375329147,0.348324781,0.203801478,0.05028169,0.010992958,0.012198097,0.152542373
0.763975155,0.720752137,0.875017578,0.938247012,0.439918087,0.140226307,0.073973612,0.041584896,0.015487123,1,0.867674858,0.891566265,0.871589085,0.084682122,0.617807247,0.304039805,0.607576399,0.350178773,7.04E-05,0.454369091,0.153091558,0.57123556,0.482833675,0.361887246,0.512195122,0.725996159,0.636842105,0.78553253,0.936617556,0,0.283058643,0.641536273,0.018691589,0.338842975,0.103358046,0.01961672,0.023070804,0.128007062,0.022014309,0.15270936,0.32522512,0.054310345,0.481371351,0.353833611,0.035729298,0.026841781,3.52E-05,0.081379682,0.30281948,0.076576577,0.021645022,0,0.400649277,0.178030303,0.063827326,0.143427052,0.017552366,0.274937133,0.457337884,0.420715528,0.02156396,0.068192656,0.158765989,0.334355828,0.142857143,0.25862069,0.131054131,0.145658263,0.080838323,0.109589041,0.026470588,0,0.000319898,0.320066703,0.232979959,0.018136177,0.02421556,0.003146214,0.01978603,0.16229288,0.096233352,0.43004679,0.162191362,0.024434905,0.023942096,0.047618557,0.137547077,0.284524004,0.327953901,0.020095239,0.000321632,0.161698235,0.043172459,0.295779437,0.377040675,0.179466381,0.073098592,0.012652909,0.011097383,0.152542373
0.744976251,0.807863248,0.339825622,0.419521912,0.53031522,0.099924624,0.129919134,0.074947415,0.012901032,0.54351929,0.879017013,0.91102873,0.900481541,0.29058299,0.722787929,0.238569898,0.123561354,0.123580979,7.00E-05,0.38144144,0.370689655,0.57123556,0.141041833,0.344061682,0.56097561,0.674267883,0.657894737,0.78553253,0.95209826,0,0.166730548,0.363086771,0.018691589,0.338842975,0.160052333,0.015714328,0.024661893,0.128007062,0.019812878,0.044334975,0.389311192,0.111781609,0.449280909,0.410021758,0.034468264,0.061563718,4.79E-05,0.040555106,0.258513365,0.094594595,0.017316017,0,0.256363616,0.162878788,0.191741866,0.05300152,0.015321955,0.35512713,0.083139932,0.464500648,0.046363598,0.030042918,0.128668172,0.308282209,0.673469388,0.185960591,0.222222222,0.092436975,0.080838323,0.095890411,0.022875817,0,0.000639795,0.318942239,0.232979959,0.018136177,0.019755722,0.005073891,0.021100282,0.050406206,0.195740408,0.428181512,0.246569192,0.054819295,0.031561009,0.157330094,0.627484853,0.228172334,0.152242233,0.016070089,0.00040249,0.161698235,0.034908576,0.169565092,0.542811148,0.229496656,0.118967136,0.007221526,0.011188738,0.155149935
0.829375228,0.736205128,0.640627197,0.693227092,0.520332041,0.177129375,0.098271514,0.045278424,0.01864209,0.391419259,0.835538752,0.843373494,0.913322632,0.157756386,0.544139698,0.160294932,0.268944523,0.193076547,9.64E-05,0.259167971,0.379310345,0.57123556,0.549683694,0.414515102,0.56097561,0.668987038,0.584210526,0.78553253,0.936617556,0,0.173246455,0.464082504,0.038957206,0.404958678,0.290449193,0.016733889,0.016706444,0.128007062,0.022014309,0.108374384,0.331189335,0.109770115,0.159362902,0.222387794,0.029844472,0.0341063,2.91E-05,0.095661547,0.329915782,0.198198198,0.035971965,0,0.291434808,0.185606061,0.137865561,0.064399696,0.016873545,0.262363789,0.53883959,0.238547507,0.031714658,0.035288507,0.215199398,0.359662577,0.204081633,0.336206897,0.128205128,0.072829132,0.119760479,0.205479452,0.047385621,0,0.000639795,0.329437233,0.296682591,0.034991654,0.02093495,0.002975895,0.014358155,0.12139267,0.146916653,0.157505375,0.111286932,0.031740776,0.038188735,0.053416015,0.170419191,0.329743039,0.353331262,0.033551,0.000655843,0.161698235,0.019271308,0.295779437,0.377040675,0.179466381,0.063849765,0.006878884,0.005929151,0.155149935
0.838509317,0.69791453,0.746097595,0.756175299,0.507935347,0.031479557,0.071508884,0.063776255,0.023693305,0.501265139,0.879017013,0.91102873,0.900481541,0.294820723,0.720698488,0.242805025,0.103923366,0.096693843,8.01E-05,0.3842499,0.256242568,0.57123556,0.51355956,0.36648511,0.56097561,0.632141143,0.631578947,0.78553253,0.951893552,0,0.114794941,0.542674253,0.057255288,0.280991736,0.179677279,0.024192583,0.027048528,0.128007062,0.078150798,0.054187192,0.608466846,0.086206897,0.474408608,0.028874239,0.034468264,0.063533757,6.72E-05,0.046887631,0.25997803,0.153153153,0.012883941,0,0.509100555,0.134469697,0.075608174,0.125949848,0.066233514,0.544286113,0.097337884,0.021650787,0.044145271,0.053886505,0.158765989,0.233895706,0.163265306,0.252463054,0.205128205,0.18767507,0.191616766,0.178082192,0.015359477,0,0.000959693,0.515662171,0.286823623,0.048401292,0.030912134,0.013440906,0.023055507,0.053552376,0.190549283,0.453094044,0.007038026,0.056617172,0.034605435,0.120980225,0.163730146,0.357773006,0.175245872,0.011940832,0.000875056,0.161698235,0.015969819,0.329928528,0.261897575,0.139035551,0.134882629,0.541760045,0.621255148,0.211212516
0.906466935,0.563282051,0.519512024,0.598804781,0.52545162,0.100107489,0.128331036,0.065869589,0.008307532,0.539784355,0.879017013,0.91102873,0.900481541,0.283905289,0.68426246,0.234317753,0.154506347,0.137459174,6.80E-05,0.36070002,0.285671819,0.57123556,0.363647221,0.429652684,0.609756098,0.639582333,0.568421053,0.78553253,0.950255885,0,0.114794941,0.542674253,0.057255288,0.280991736,0.146969036,0.027973375,0.027048528,0.128007062,0.971931756,0.078817734,0.246520875,0.076724138,0.396788012,0.405060011,0.034468264,0.039811205,3.65E-05,0.013473457,0.298425485,0.126126126,0.019789734,0,0.32377362,0.111742424,0.686861999,0.864931611,0.855314197,0.281922325,0.107167235,0.389589248,0.026790999,0,0.179082017,0.316717791,0.163265306,0.071428571,0.170940171,0.179271709,0.191616766,0.164383562,0.019934641,0,0.000319898,0.287411362,0.286823623,0.048401292,0.034839324,0.014321146,0.023055507,0.085640739,0.143288149,0.378746364,0.209820712,0.035623765,0.031814037,0.108903626,0.163730146,0.106611898,0.306948557,0.01823658,0.000421356,0.161698235,0.030905036,0.331288521,0.325686689,0.114748328,0.11741784,0.008584994,0.007366318,0.119947849
0.872488126,0.785641026,0.601567993,0.639442231,0.530571199,0.031479557,0.071508884,0.063776255,0.023693305,0.537494345,0.879017013,0.91102873,0.900481541,0.290665675,0.741912317,0.237372296,0.123178185,0.121682505,8.10E-05,0.403713132,0.27705113,0.57123556,0.516351227,0.353328146,0.634146341,0.675468075,0.647368421,0.78553253,0.94247697,0,0.114794941,0.542674253,0.057255288,0.280991736,0.183166158,0.030242599,0.027048528,0.128007062,0.028618602,0.083743842,0.608466846,0.11954023,0.459923748,0.196790791,0.034468264,0.022491278,5.92E-05,0.042171921,0.122299524,0.148648649,0.022675737,0,0.565998665,0.143939394,0.195787882,0.064399696,0.022401086,0.544286113,0.097337884,0.202438685,0.020545469,0.102050548,0.158765989,0.115030675,0.204081633,0.238916256,0.276353276,0.235294118,0.269461078,0.191780822,0.024183007,0,0.000639795,0.61132572,0.286823623,0.048401292,0.038102407,0.012795969,0.023055507,0.082677747,0.195856158,0.438856806,0.100413132,0.019535956,0.052738818,0.14730141,0.221295235,0.31705837,0.190497538,0.021082456,0.000672912,0.161698235,0.024279889,0.331606817,0.312405675,0.020063358,0.047370892,0,0,0.207301173
